Time,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Gravity_X,Gravity_Y,Gravity_Z,Roll,Pitch,Yaw,Heart_Rate
18:42:30,-0.002855293,-0.038199484,0.026015341,0.08189901,0.012070058,-0.030803319,-0.021863947,-0.179390848,-0.983534873,-0.022226304,0.180367212,0.003987831,75
18:42:30,0.01262404,0.006773308,-0.00671339,0.604267657,0.068263553,-0.062706128,-0.018483419,-0.185026526,-0.982559681,-0.018809278,0.186098859,0.001046169,75
18:42:31,0.010011367,-0.089067221,0.034650683,0.542731643,0.129610538,-0.028000876,-0.012101829,-0.194166556,-0.98089391,-0.012336926,0.195407769,-0.000956658,75
18:42:31,0.038155872,-0.039527148,0.003731668,0.291547298,0.25461638,0.000906939,-0.003747307,-0.250939459,-0.967995524,-0.003871183,0.253650657,-0.002425483,75
18:42:31,0.045061581,-0.032169133,0.024705529,0.138213947,0.40647915,-0.046519432,0.027478741,-0.277935654,-0.960206568,0.028609722,0.281644406,-0.003708122,75
18:42:31,0.003501639,-0.069097996,0.061463594,-0.689145207,0.601994634,-0.046092525,0.082069807,-0.273462385,-0.958375096,0.085425917,0.27699078,-0.008385719,75
18:42:31,-0.008497536,-0.113031328,0.094104648,-2.813364983,0.586884618,0.15744862,0.140501589,-0.129064858,-0.981632113,0.142165032,0.129425889,0.010672207,75
18:42:31,0.008639768,0.001907781,0.104828477,-2.313236237,-0.024451468,0.617807925,0.170330837,0.116546385,-0.978470385,0.172351585,-0.11681185,0.093272256,75
18:42:31,-0.010054693,-0.127525657,0.040832579,-1.67268765,-0.323569983,0.566203654,0.158797681,0.26908198,-0.949935913,0.165635186,-0.272439716,0.178933978,75
18:42:31,-0.021805942,0.017603874,0.016786456,-1.633023262,-0.300262004,0.537219644,0.145203963,0.430455834,-0.890855551,0.161573006,-0.444997728,0.272731403,75
18:42:31,0.038594007,0.085743725,-0.056834996,-2.252692699,0.122710817,0.520960212,0.165721372,0.598430634,-0.78384769,0.208352193,-0.641540804,0.374039738,75
18:42:31,-0.002899796,0.01989007,0.15075469,-2.207291842,-0.089627802,0.645820737,0.214508906,0.75801909,-0.615948915,0.335121732,-0.86027057,0.545168217,75
18:42:32,-0.165880963,-0.023952603,-0.089806914,-0.676861107,-0.343411326,0.203733817,0.230486915,0.834897101,-0.499822676,0.432077069,-0.987945827,0.709401212,75
18:42:32,-0.026259169,0.116533101,-0.105657399,0.544562757,0.096223287,-0.086294807,0.227110863,0.851821065,-0.472039759,0.448435177,-1.019451922,0.734693215,75
18:42:32,0.080569148,-0.036726952,0.045601845,-0.217148945,0.202713519,0.273696125,0.240018293,0.831893921,-0.50034368,0.447281692,-0.982511861,0.713604082,75
18:42:32,-0.009523869,-0.169595242,0.079912424,0.997509241,-0.083185092,0.068617277,0.267443329,0.804468095,-0.530382097,0.467039064,-0.9347795,0.722553482,75
18:42:32,-0.032421216,-0.327423155,0.036310554,0.453326344,0.047894634,-0.395033211,0.239010096,0.712021351,-0.660227001,0.347335596,-0.792372817,0.582059242,75
18:42:32,-0.017525107,-0.018297791,0.101495922,0.113497943,0.512780845,0.072047964,0.250893235,0.729861498,-0.635888934,0.375803724,-0.818119351,0.5680471,75
18:42:32,0.021269441,-0.01938957,-0.015805066,0.17521964,0.166061759,0.062346328,0.278306603,0.726039946,-0.628817439,0.416672442,-0.812545499,0.580585368,75
18:42:32,-0.007676303,-0.057179034,0.017417014,-0.022654831,-0.023213631,-0.179552317,0.281114072,0.716679811,-0.638235748,0.414887933,-0.799029805,0.564542903,75
18:42:32,0.018805683,-0.069564044,0.104166269,-0.343616605,-0.433328718,-0.247584105,0.256096929,0.709716737,-0.656289995,0.372046278,-0.789096054,0.529153586,75
18:42:32,-0.053478897,-0.052664042,-0.050175071,-2.232594013,-0.237253219,-0.176202849,0.216870278,0.779181719,-0.58808434,0.353301211,-0.893359249,0.556246621,75
18:42:33,-0.02021803,0.102632642,-0.016685724,-1.159123898,-0.2529158,-0.140783355,0.18823266,0.875074804,-0.445884079,0.399459331,-1.06559032,0.639618501,75
18:42:33,-0.029155254,0.059737325,-0.008841157,-0.195547774,0.172959879,0.382287323,0.204112664,0.896699488,-0.392769754,0.479263513,-1.112255788,0.731086324,75
18:42:33,0.019642562,-0.04097265,0.055818617,0.282511741,0.036994848,0.244614407,0.240001142,0.887561321,-0.393235832,0.547975882,-1.092024368,0.791065069,75
18:42:33,-0.018123433,-0.004095078,0.007341683,2.263818741,-0.101944394,-0.189735174,0.234127149,0.843771994,-0.482942313,0.451408323,-1.004272969,0.6901036,75
18:42:33,-0.046322793,0.074803114,-0.024886072,0.759700656,0.475664884,0.009731056,0.234601289,0.832119286,-0.502533317,0.436767269,-0.982918127,0.646033462,75
18:42:33,0.017615944,-0.006187439,0.067818522,0.023295619,0.172447488,-0.018058497,0.251152724,0.828637302,-0.500282407,0.465263828,-0.976669009,0.635914148,75
18:42:33,0.002235651,0.010383487,0.007450223,0.41821602,-0.220619112,-0.211161911,0.240089521,0.821114838,-0.517810225,0.434157911,-0.963361566,0.605069821,75
18:42:33,-0.004049152,0.106880307,-0.126973987,0.349849224,-0.17429316,-0.135344639,0.210134566,0.811363876,-0.545465112,0.367717158,-0.946481599,0.549928127,75
18:42:33,-0.032147765,0.053432405,-0.158308566,-1.155661821,0.22723031,-0.038096119,0.203183711,0.84752357,-0.490326762,0.392844799,-1.0113019,0.582229607,75
18:42:33,0.015622064,-0.003352821,0.070596159,-1.131232619,0.161357015,-0.217955366,0.205508396,0.896373868,-0.392785221,0.482041234,-1.111520727,0.650421683,75
18:42:34,-0.030150235,0.049470425,-0.014140308,-1.253415227,-0.465712488,-0.263533771,0.173369363,0.939894915,-0.294178218,0.532540283,-1.222322341,0.725939348,75
18:42:34,-0.056359842,0.018639863,-0.103592813,-0.820578635,-0.02451059,0.121474631,0.166116431,0.966239393,-0.196943715,0.700691765,-1.310211211,0.928878955,75
18:42:34,-0.002828047,-0.057438552,0.013135493,-0.46186763,0.131275818,-0.098764792,0.167424753,0.975179255,-0.144894376,0.857412365,-1.347529189,1.079734836,75
18:42:34,-0.018953279,0.040671408,0.004066408,-0.310604602,0.008913413,-0.161144271,0.151201293,0.98273617,-0.106620297,0.956619207,-1.384711716,1.178590119,75
18:42:34,-0.019077554,0.035984933,0.034449458,-0.1499217,0.167248458,0.189576447,0.154331535,0.984782755,-0.079904936,1.093050859,-1.396119406,1.307993983,75
