Time,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Gravity_X,Gravity_Y,Gravity_Z,Roll,Pitch,Yaw,Heart_Rate
16:30:01,0.020015453919768333,0.042675673961639404,0.0022448301315307617,-0.2921799123287201,0.05334622785449028,-0.11953695863485336,-0.003337597008794546,-0.5123564600944519,-0.8587664365768433,-0.0038864820892289048,0.5379265141512127,0.001991271392976748,
16:30:01,0.03044590726494789,0.05142673850059509,0.014539957046508789,-0.2895188629627228,0.23928281664848328,-0.2869805693626404,0.018641622737050056,-0.47792527079582214,-0.8782026767730713,0.02122382884296855,0.49829126328260487,-0.024962995224162246,
16:30:01,0.06117090955376625,0.11927947402000427,0.026617586612701416,-0.2601061165332794,0.21215344965457916,-0.20748385787010193,0.04776161164045334,-0.4339616894721985,-0.8996644020080566,0.05303846011459431,0.448885461581177,-0.055817639184057036,
16:30:01,0.03509237617254257,0.0588984489440918,0.030541539192199707,-0.07838957011699677,-0.004125587642192841,-0.02510739117860794,0.0744657963514328,-0.38774096965789795,-0.9187555909156799,0.08087393447127185,0.39817956980817626,-0.0721522578184112,
16:30:01,-0.00888698548078537,0.014131605625152588,0.019267022609710693,-0.30829840898513794,-0.08726069331169128,-0.06489527970552444,0.09014012664556503,-0.35910266637802124,-0.9289348721504211,0.09673314445336141,0.367306244512014,-0.07941018632836463,
16:30:01,-0.07221966236829758,-0.006796300411224365,0.02425229549407959,-0.6537514328956604,0.039663705974817276,-0.2922152280807495,0.08961474150419235,-0.33138442039489746,-0.9392303228378296,0.09512499296461473,0.3377705239794299,-0.08692227983346072,
16:30:01,-0.1322782039642334,-0.07546590268611908,0.09711825847625732,-2.8306286334991455,0.3105303645133972,-0.8022872805595398,0.11537151783704758,-0.15021167695522308,-0.981899082660675,0.11696205795221255,0.1507823703934519,-0.12616677526596295,
16:30:02,0.00566062331199646,0.09479187428951263,0.1302087903022766,-3.2036097049713135,0.5026097893714905,-0.6402518153190613,0.16203343868255615,0.16608761250972748,-0.9727075695991516,0.16506415988888226,-0.16686084079306418,-0.1591982352970154,
16:30:02,0.04150448739528656,0.04249227046966553,0.15176880359649658,-3.7011969089508057,0.10986702889204025,-0.0840894877910614,0.17628411948680878,0.48446980118751526,-0.8568622469902039,0.2029011298099238,-0.5057569763943671,-0.13250663590994877,
16:30:02,0.06440600752830505,0.05940967798233032,0.1432105302810669,-3.4783682823181152,-0.9232024550437927,0.6830964088439941,0.17350903153419495,0.7416920065879822,-0.6479102373123169,0.26165826266404957,-0.8355894274466342,0.009917343527911219,
16:30:02,0.0033816546201705933,0.05317932367324829,0.007455587387084961,-1.9399561882019043,-0.9184476137161255,0.15398113429546356,0.1655483990907669,0.8769354224205017,-0.45119643211364746,0.3516591000721897,-1.0694481353019736,0.2552046664248279,
16:30:02,-0.020502552390098572,-0.009019613265991211,0.016861319541931152,-0.8306020498275757,-0.05393015965819359,-0.01884150505065918,0.15781636536121368,0.9375777840614319,-0.3099064826965332,0.47101117734056663,-1.215598693411135,0.4308826319451797,
16:30:02,0.029646456241607666,-0.0035933852195739746,0.1580941081047058,-0.48732757568359375,0.1532565802335739,-0.1768053025007248,0.14694344997406006,0.9545512795448303,-0.2593059539794922,0.5155589632986244,-1.268150519879054,0.46925553528880815,
16:30:02,-0.004242956638336182,0.20347726345062256,0.15333735942840576,-0.4757228195667267,0.041886910796165466,-0.23725134134292603,0.13420192897319794,0.9739815592765808,-0.18261975049972534,0.6337479162268446,-1.3421828851544784,0.5788763041785859,
16:30:02,0.004828423261642456,0.016576111316680908,0.10263192653656006,0.5224842429161072,-0.13550837337970734,-0.013177228160202503,0.1292809545993805,0.9744203090667725,-0.18382468819618225,0.6129265737682514,-1.3441271171776108,0.560251029779381,
16:30:02,0.05648680031299591,0.07893556356430054,0.0376703143119812,0.41549152135849,-0.12576307356357574,-0.07186930626630783,0.13173016905784607,0.9702420830726624,-0.2031683325767517,0.5752351361586993,-1.3262287069630534,0.5363335285516141,
16:30:02,-0.002359911799430847,-0.04719656705856323,0.10983633995056152,0.052893079817295074,-0.15976737439632416,-0.07072627544403076,0.12801586091518402,0.9653165936470032,-0.2275436669588089,0.5124647198215295,-1.306653333118121,0.4787666111385754,
16:30:03,-0.12195650488138199,-0.05025649070739746,-0.006429135799407959,-0.1824009269475937,-0.12451644986867905,0.11579407006502151,0.12493176013231277,0.9724197387695312,-0.19695667922496796,0.5652667702052243,-1.3353903221107721,0.5462583625874476,
16:30:03,0.020561933517456055,-0.004578709602355957,-0.02654111385345459,0.3511042594909668,0.044838495552539825,0.4371875524520874,0.12909597158432007,0.9672839045524597,-0.21839472651481628,0.5338593308533741,-1.3142966303510135,0.5201614333550897,
16:30:03,0.09589247405529022,0.01086580753326416,0.06421923637390137,-0.008382795378565788,0.15511786937713623,-0.009332156740128994,0.15384770929813385,0.9619709849357605,-0.225705087184906,0.5982915033069632,-1.294128590096556,0.5727673460184497,
16:30:03,-0.020446553826332092,-0.04301851987838745,0.04611611366271973,0.1133766621351242,-0.2290354073047638,-0.37303340435028076,0.1601557582616806,0.9512353539466858,-0.2636313736438751,0.5459151371338551,-1.2572162743090416,0.5130030868109932,
16:30:03,0.022582978010177612,-0.007150769233703613,0.0012370944023132324,-0.24255481362342834,-0.16240283846855164,0.12049295008182526,0.16647319495677948,0.9527823328971863,-0.2539542019367218,0.5802490722474116,-1.2622708674211884,0.5537329484458312,
